noise_lvl;ssim_corrupted;ssim_denoised;psnr_corrupted;psnr_denoised;nrmse_corrupted;nrmse_denoised;alpha_corrupted;alpha_denoised;sigma_corrupted;sigma_denoised;ac_var;cc_var
10.0;0.9151294913482027;0.8293171373695684;30.34601906499834;28.173766277265578;0.09904565235967853;0.12718856170415946;1.9238008451820205;1.9354269758361036;11.344598519806887;1.2476191827992569;0.0006717485075666565;0.02165333649584144
9.0;0.9027846041150609;0.8154104141557462;29.550930896470717;27.458162063251358;0.10854000199484765;0.13811099907022417;1.9393760603934678;1.9171487632143054;11.803035932192264;1.3584578225227462;0.0007414717566497499;0.03296289258488326
8.0;0.8922621327960204;0.8145348308927279;29.068702140262456;27.248906118627456;0.11473641157562108;0.14147870115379318;1.9385024207663855;1.9589548310006208;11.783302526440096;1.111951663879204;0.0008382879988497343;0.0627352422582009
7.0;0.8870800204635879;0.8104931270842304;28.687449520016347;27.053174049687847;0.11988473677305425;0.14470304415002838;1.9358213837170075;1.9448096318254386;13.17293890377852;1.0210716585447948;0.0009221969712128917;0.06434167958673766
6.0;0.8677387903694495;0.7909525373053826;27.827934575226006;26.939127842942593;0.132354783290894;0.14661553109977918;1.9419776058876306;1.9512481593137452;12.940615263218005;1.062293905486051;0.000697176419897048;0.044928867565176
5.0;0.8532020415206979;0.806049471816191;27.174668250950262;26.85699500297469;0.14269309488012105;0.1480084872652137;1.943335119687642;1.9793713803463684;14.567366409755245;1.2161374254729933;0.0008274216922163765;0.035655339999787976
4.0;0.8193745735296708;0.8157849514020894;26.17733382384077;27.16728843081343;0.1600551596243952;0.1428143831877619;1.935776649454057;1.9476904584012957;14.99478882897309;1.3753288454265107;0.0006689679886724201;0.031895626669837016
3.0;0.7981808784471197;0.8031084846872695;25.141058332048345;26.870339753973973;0.18033642396260263;0.1477812658755894;1.934837909352026;1.9684350496811314;16.283356244881762;1.5916582249068794;0.0006131660272826726;0.032425697723568146
2.0;0.7409221106243286;0.781695353547942;23.35460155054356;26.127929554910715;0.221516607959356;0.16096812759413082;1.9127284040263475;1.9770550642936553;18.20358507800111;1.9144336544623362;0.0005140137737404503;0.024186148487462967
1.0;0.6385195402373592;0.7350100954560712;20.495647082771992;24.072405357499417;0.30786053227343546;0.20394642746600672;1.904635425795202;1.985014808498298;25.39829275107262;2.457103730142558;0.0005615887854849083;0.062280771682123356
0.7;0.5834256280233702;0.701962273325143;19.136085084891466;23.315114258420188;0.36002454964840147;0.22252594658779268;1.889181031885698;1.9340896361894708;30.602430980752704;2.7732262815683066;0.0005575226520960325;0.04047324449475752
0.6;0.5633621793011807;0.6698333653703522;18.418671236364727;21.978605455693256;0.39102345455057536;0.2595410738922574;1.8489700287238402;1.9162571657872964;31.979489859229076;4.0620677113088295;0.0005723082630058652;0.3611460651009879
0.5;0.5329142935665885;0.6825305235305016;17.898837812251923;22.828393790274827;0.4151399029280167;0.23535134280698225;1.8686694593240294;1.9379374832954677;31.906171323641917;2.220815716273096;0.0005159998998329809;0.056061582304343244
0.4;0.5079626759271471;0.6374810368452637;17.283441855791665;21.655615325931805;0.4456195926062212;0.2693739556395934;1.8201573985986168;1.8815456585264982;34.027417271452144;2.933722679684923;0.0005292523337069115;0.027660593413682877
0.3;0.4614279675911528;0.5958234989019907;16.10325147636842;20.164621616749805;0.5104741988660619;0.31981975718274797;1.7792867928485219;1.8724591596073117;40.89785810572562;4.780800229846329;0.0005820800224729679;0.07489456971976574
0.2;0.38759659647077527;0.5504366895148178;14.584487783367868;19.15412470489401;0.6080117621271306;0.3592775949188666;1.759273263266875;1.82261806429021;46.81322911166851;4.5661254963740046;0.0005266497016828402;0.0778794397248457
0.1;0.28605269598685923;0.44777763465343784;12.394898199127816;16.869246080801194;0.7823326581973817;0.4673842420802451;1.5963350405787347;1.7872832205752973;56.653312997126775;6.971916822115359;0.0005639525818667503;0.03620195799238712
