noise_lvl;ssim_corrupted;ssim_denoised;psnr_corrupted;psnr_denoised;nrmse_corrupted;nrmse_denoised;alpha_corrupted;alpha_denoised;sigma_corrupted;sigma_denoised;ac_var;cc_var
10.0;0.7330734623512534;0.5293867697073708;21.967462366278887;19.939013210455002;0.13888895214566388;0.17542446437132753;1.858599009046055;2.180988003230651;19.403428582279044;0.6238095913996259;3.486071145469475e-05;0.007103445605756935
9.0;0.7155705574307432;0.5168017772597733;21.48779540689159;19.89850763793025;0.1467746486170934;0.1762444451273141;1.8579917163010249;2.192075184180702;20.468478877972967;0.6419855924665098;3.3593579497505404e-05;0.007243127766747508
8.0;0.6976163591183752;0.5167763604993952;21.02360104481236;19.920269750244575;0.15483201559210052;0.1758034251739725;1.8446761200914343;2.200236018381178;21.055277425255962;0.6238095913996345;3.3379750440744045e-05;0.017686730530261877
7.0;0.6761829357465936;0.517636330103601;20.496550562924035;19.935514193161193;0.164517950854018;0.17549514646732575;1.8260881082204912;2.1881186313421095;21.816516815415984;0.7843059895162652;3.30227262465058e-05;0.005183621424363943
6.0;0.6497557063826622;0.5162302265408686;19.834032129543417;19.806918070529058;0.17755757835477018;0.17811271189954148;1.8158712182225043;2.1713606166502974;23.397080052928313;0.673467349792773;3.3800715952249575e-05;0.013042629934751585
5.0;0.6147351408034537;0.5067169340853266;19.05767664176405;19.736982658723747;0.19415875905832258;0.1795525952306531;1.7925526205435427;2.15575148195025;25.371755041474092;0.6734673497927713;3.290855380324136e-05;0.006863843594027512
4.0;0.5718490875347808;0.493622015705955;18.100013193288955;19.626100812905502;0.21679045657112914;0.18185941052293098;1.7483542118816664;2.1612439651880537;27.060274885709934;0.7843059895162551;3.2171826241726595e-05;0.010969270442356556
3.0;0.5203335163376177;0.4870166366234884;16.983359004516743;19.388471813450614;0.2465317561908561;0.1869034117117809;1.7241446447925681;2.1077238876604296;30.47808767168068;0.7594771103196832;3.273633561702641e-05;0.030290290574322774
2.0;0.4417296020203649;0.4557258770285203;15.393109347410828;19.144921760748176;0.2960638294986225;0.1922182998498628;1.6236446309891572;2.0815824047571265;35.089780059838155;0.8273108697797047;3.289374611895068e-05;0.0198551073813424
1.0;0.3113394403284192;0.4052702532589308;12.858538843855314;18.11014908721934;0.39638195697663897;0.21653762311725272;1.5012890492074922;2.0196857090797526;45.53931788845852;0.8769686281728529;3.260569590572214e-05;0.04462398652467739
0.7;0.25604633031052904;0.36086964861863013;11.654520842989221;17.355634446899554;0.4553179559702479;0.23618868996992834;1.4003788778773285;1.897563064662125;51.020429336517275;1.3402818214558527;3.221788808959611e-05;0.0067592468857383195
0.6;0.2349090548841484;0.34020339328159577;11.216330138221373;16.991755275902126;0.4788773682556607;0.24629355982013149;1.3755971220043381;1.890365060509365;54.15000193209877;1.4626435841165175;3.433753347362694e-05;0.024994694526268686
0.5;0.20770671740082802;0.31525358330287845;10.67176736869407;16.94130937599922;0.5098617722771427;0.24772814513411553;1.3318511444995735;1.8912317141182695;56.960744167579826;1.315452942259283;3.255386844948499e-05;0.020281527778839528
0.4;0.18232833270610838;0.29858251565874067;10.047587596189393;16.429289677026212;0.5478497147650377;0.26277033566279484;1.2568291457420697;1.800173878801966;61.53352215531713;1.6679274958188075;3.352204961424169e-05;0.056451063755598885
0.3;0.151065876745002;0.2686335858731618;9.378045527939848;15.889674620646304;0.591750376996409;0.27961282586013514;1.2193921559088885;1.7925884074232374;65.69853113472605;1.5686119790325102;3.256464608692981e-05;0.011086191005168323
0.2;0.11657529026211151;0.2296735561414634;8.5681370987752;15.161522187764021;0.6495819741216119;0.30406379408404477;1.1375767680539746;1.6771779213274278;73.62757616340781;1.8465998950023057;3.3435890598944236e-05;0.027200895950226338
0.1;0.07728517901750524;0.15210068243719294;7.496610766767855;13.61880138933972;0.7348695990446751;0.3631622935454241;1.0673431043704689;1.555840552733381;82.13806477439432;2.8472352639989675;3.265158058821843e-05;0.00408825809525469
