noise_lvl;ssim_corrupted;ssim_denoised;psnr_corrupted;psnr_denoised;nrmse_corrupted;nrmse_denoised;alpha_corrupted;alpha_denoised;sigma_corrupted;sigma_denoised;ac_var;cc_var
10.0;0.36324920570558505;0.8010457121157607;21.277162751371648;27.59922924456543;0.1002748871695484;0.04842714401324723;2.1192946766830296;2.297896284140987;18.609740005301298;0.4384843140864213;8.024755274799213e-06;0.0024361088369500568
9.0;0.3497091889684372;0.8086627535634829;20.883189459399333;27.536242898094944;0.10492786750117303;0.04877959325320331;2.1011652871270434;2.3045923795901317;19.339685385747675;0.4384843140864361;8.067643874930402e-06;0.0018748540080972447
8.0;0.33365127805887795;0.778992019942958;20.379732871134525;27.002052955062528;0.1111894740661181;0.05187375324044874;2.0878004359031075;2.297427475625293;20.486524744562963;0.4384843140864444;8.502646628642835e-06;0.0039080103161521435
7.0;0.3191927548859206;0.7874301631796837;19.964842699792015;27.035378176191315;0.11662943844452861;0.05167511011466199;2.0715968860987735;2.311267027430036;21.32935880515179;0.43848431408641925;7.912271028083387e-06;0.0021756883422011275
6.0;0.3000173303091826;0.7755769390077524;19.34760408168606;26.612130981508066;0.12521896663521775;0.05425550004121561;2.053577846243044;2.301754171673894;22.719943232047076;0.4384843140864297;7.793400548148978e-06;0.005403770743426365
5.0;0.27867945179618214;0.7541527984449512;18.647861579763163;26.259022683347055;0.1357241844025122;0.056506601142467736;2.0261490077297113;2.3009921837626983;24.579493265471132;0.4384843140864385;7.990226739730883e-06;0.004361059756399123
4.0;0.25216555132718077;0.7386534152017065;17.78602913580029;25.530444081607566;0.14988178711428574;0.061450881264929064;1.978727247867717;2.2988187283405637;27.03894549923259;0.4881420724795671;7.748256264749632e-06;0.0032854854082475103
3.0;0.22216621348302953;0.7008680627202496;16.664152529443033;24.6522426938882;0.17054645364110477;0.06798892663279027;1.9236060912837234;2.269670290944212;30.43859614868784;0.5063180735464698;7.773468875724257e-06;0.0031646683480498427
2.0;0.18443103982224185;0.6497459079025295;15.190846076153978;23.404195018025877;0.2020728728091476;0.07849474241729411;1.8201072267090035;2.252952171573105;35.65726866448915;0.5311469527430212;7.892566189076622e-06;0.0037633205765602883
1.0;0.12819045803983237;0.4939148035428087;12.63706964184528;20.082870800578917;0.2711420263988938;0.11505533983519528;1.6204666225574347;2.145256653774601;46.76134466469492;0.6849904727299468;7.890313355432968e-06;0.002777624241471964
0.7;0.1052045655565633;0.44458770605909964;11.38644597792746;18.676594872172533;0.3131324100918885;0.13527594483351862;1.501339732103888;2.1003320201865208;54.21121857876677;0.7661299884493546;7.883989455134497e-06;0.003815120067424741
0.6;0.09611133224724684;0.43167087219790024;10.863568070197422;17.877123967453986;0.3325614584013816;0.1483180889981433;1.444208181632418;2.059181990935821;57.39105218384379;0.962978388699752;7.866330930543188e-06;0.0043366426772062745
0.5;0.08574523673858032;0.37328260630527754;10.382640217716858;17.462292142872084;0.35149431778784007;0.1555735322706211;1.3953689869216614;2.004597426469776;59.93527446612075;0.9944601460260449;7.880543343176187e-06;0.004959327632657971
0.4;0.0752802080051608;0.33614123668190576;9.716065616279156;16.67622576651346;0.3795308112259808;0.1703095616824919;1.3279714548554762;1.9620787641460393;64.78002916422055;1.0937756628123174;8.011707469770111e-06;0.011015689537875364
0.3;0.06371627496526312;0.27453892571094957;8.865328994610259;14.914668830807694;0.418585200945494;0.20860123630627755;1.2522807132931506;1.864156627261925;71.22778768118418;1.6364457384925346;7.938660389509254e-06;0.0017972813240474505
0.2;0.04944359591082795;0.2168023916109478;8.001070156437365;13.626107551837938;0.46237762694843726;0.2419607611136284;1.178438435201392;1.788278931230489;79.38625108287947;1.844817261680121;8.060724875464185e-06;0.008248536181079494
0.1;0.03324933751125541;0.17577027741257154;6.842085358540534;12.297435880584047;0.5283796119971943;0.2819541722660081;1.0827346484631475;1.7145037034844577;91.76030064904901;1.9556559014036192;7.98536481622948e-06;0.0038644834130152753
