noise_lvl;ssim_corrupted;ssim_denoised;psnr_corrupted;psnr_denoised;nrmse_corrupted;nrmse_denoised;alpha_corrupted;alpha_denoised;sigma_corrupted;sigma_denoised;ac_var;cc_var
10.0;0.7001224205411127;0.7870757294194546;22.08611662427429;22.10899298070332;0.14669317286814587;0.14630732983200181;1.3972096226339765;1.4754790769039179;21.392370017596157;1.345152066263346;3.92565196873118e-05;0.17198717493668877
9.0;0.6915263307306466;0.7696524073240204;21.681887127331876;21.449308267231196;0.1536814243507475;0.15785208403053375;1.3980860755932933;1.4791718624147159;22.216712780752694;1.1301276649460736;3.85541368077229e-05;0.010037966995450374
8.0;0.6791443714379201;0.7458307186699591;21.115260736970235;20.77431616791419;0.1640411089420828;0.17060820942667124;1.3945921448390926;1.4950834368341002;23.529954881467248;1.1979614244061094;3.9732404425965514e-05;0.027163512464967964
7.0;0.6676500211566538;0.7626858699750843;20.605627495146884;21.580752743825546;0.1739539755634443;0.1554812760164551;1.3823554289309075;1.467254144303505;24.913049491203132;1.2906240630627115;3.408451527164529e-05;0.005391428859239186
6.0;0.6519264528200966;0.7449235608764565;19.94259683806785;21.234187302713284;0.1877525704437326;0.16181037643690258;1.3811121140230116;1.4812555858604475;26.6303691205972;1.426291581982765;3.4788534312994483e-05;0.01852586221882547
5.0;0.634523777035008;0.7545445317479905;19.19637456157687;21.76457225231371;0.20459593715640878;0.15222539889130063;1.3855885878712118;1.4569209810325807;28.830136204586797;1.600093736358781;4.324941285840271e-05;0.02437878917492954
4.0;0.6103484853339428;0.6902485986372677;18.260774505191286;20.020982145055072;0.22786467748898528;0.18606583065730875;1.3785052652238166;1.5085337844784905;32.46234941756603;1.3584578225227442;3.681774074402328e-05;0.018501732985387303
3.0;0.5797501233609498;0.6911620803009152;17.104645006919352;19.81559468548652;0.26030558307338547;0.19051799356106078;1.3513483242425468;1.4847581335363678;36.18631152945635;1.4511204611793354;3.4172747453693175e-05;0.014095981399448421
2.0;0.5309801195798729;0.6518401311467502;15.498797978179308;19.756016544717646;0.31316688641458784;0.19182928414680792;1.3404459847002097;1.4973912605313235;43.80477969770231;1.970744290985178;3.167935208643761e-05;0.01567504903285973
1.0;0.4344348021393627;0.5571031251939537;12.963826935009326;17.87008905506452;0.41929954064183106;0.2383478729720507;1.3014635497536016;1.511828471818398;56.68132768315644;2.556419246928853;3.2196531225908926e-05;0.012465909345649529
0.7;0.37943757956440666;0.5061136005805112;11.724373565266543;16.968288626809922;0.48361198498060093;0.2644242626719834;1.276280222807606;1.5405306351874257;66.0686219172233;2.4207517280087796;3.243616907169583e-05;0.1312937653903858
0.6;0.35893392939469143;0.5143382585279336;11.277500599034514;16.88994522908331;0.5091440858393754;0.26682005657287383;1.2439739326492534;1.5484218431744967;69.45834241705536;2.7169156450454652;3.207759118117304e-05;0.018024099013097525
0.5;0.3290554911850718;0.4797946258043326;10.770385710758376;16.41059995082782;0.5397547187911138;0.28195885340543103;1.2280460357957443;1.5454457932954577;74.49845696118108;2.6854338877192134;3.348729794433674e-05;0.09716648398822963
0.4;0.29563626271744164;0.4371464254577312;10.12755080687199;15.655098316845077;0.5812168454876604;0.3075819298791461;1.1868715524747544;1.5533101010922505;79.289052231315;3.1195256121572323;3.182678350081052e-05;0.03696345258416907
0.3;0.25486188008969307;0.4018489306213006;9.384091438368777;15.05682969132726;0.633156633746737;0.3295142865674366;1.156255758081083;1.5197113558257795;85.13839317083483;3.2365394748513063;3.200002096092165e-05;0.011530743274945288
0.2;0.20630672551476278;0.3481944617887251;8.575160341108234;14.422873527465612;0.6949566520733689;0.35446393712415164;1.1386648166756472;1.558375561698582;94.84312998488498;3.4124739303944644;3.1840829118389986e-05;0.015184946750531074
0.1;0.1405697695282233;0.2602190777302239;7.509353420434768;13.228304511692507;0.785684277277361;0.4067246628129007;1.0843774537675472;1.5566708500915754;106.2596655756702;3.1868817164581733;3.2435376010018976e-05;0.01909438876055119
